,Latitude,Longitude,Medal Ceremony?,Sport Group,Events Split,Time,Date,Sport,Venue
1709,35.01222390470476, 139.01558129892814,False,Cycling, Men's Keirin Semifinals,02:00:00,2021-08-08,Cycling Track,Izu Velodrome
1710,35.69708642863296, 139.79336043405075,False,Boxing, Men's Super Heavy (+91kg) Final,06:00:00,2021-08-08,Boxing.,Kokugikan Arena
1711,35.60796457817903, 139.8147625026683,False,Rowing, Lightweight Women's Double Sculls Heats,00:30:00,2021-07-24,Rowing,Sea Forest Waterway
1712,35.64977449961884, 140.03645074412134,False,Fencing, Women's Epée Individual Quarterfinals,01:00:00,2021-07-24,Fencing,Makuhari Messe Hall
1713,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -60 kg Contests for Bronze Medal,09:00:00,2021-07-24,Judo,Nippon Budokan
1714,35.60796457817903, 139.8147625026683,False,Rowing, Men's Quadruple Sculls Repechage,01:00:00,2021-07-25,Rowing,Sea Forest Waterway
1715,35.64977449961884, 140.03645074412134,False,Fencing, Women's Foil Individual Quarterfinals,01:00:00,2021-07-25,Fencing,Makuhari Messe Hall
1716,35.65154002713155, 139.81526845227876,False,Swimming, Men's 100m Breaststroke Semifinals,02:30:00,2021-07-25,Swimming,Tokyo Aquatics Centre
1717,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -100 kg Contests for Bronze Medal,09:00:00,2021-07-25,Judo,Nippon Budokan
1718,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -66 kg Contests for Bronze Medal,09:00:00,2021-07-25,Judo,Nippon Budokan
1719,35.65154002713155, 139.81526845227876,False,Swimming, Men's 100m Backstroke Semifinals,02:30:00,2021-07-26,Swimming,Tokyo Aquatics Centre
1720,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -73 kg Contests for Bronze Medal,09:00:00,2021-07-26,Judo,Nippon Budokan
1721,35.65154002713155, 139.81526845227876,False,Swimming, Women's 200m Individual Medley Semifinals,02:30:00,2021-07-27,Swimming,Tokyo Aquatics Centre
1722,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -81 kg Contests for Bronze Medal,09:00:00,2021-07-27,Judo,Nippon Budokan
1723,35.60796457817903, 139.8147625026683,True,Rowing, Women's Double Sculls Victory Ceremony,00:30:00,2021-07-28,Rowing,Sea Forest Waterway
1724,35.65154002713155, 139.81526845227876,True,Swimming, Men's 200m Butterfly Victory Ceremony,02:30:00,2021-07-28,Swimming,Tokyo Aquatics Centre
1725,35.29979336326726, 139.48406276201857,False,Sailing, 49er FX Women,04:00:00,2021-07-28,Sailing,Enoshima Yacht Harbour
1726,35.60796457817903, 139.8147625026683,True,Rowing, Men's Pair Victory Ceremony,00:30:00,2021-07-29,Rowing,Sea Forest Waterway
1727,35.65154002713155, 139.81526845227876,False,Swimming, Men's 100m Freestyle Final,02:30:00,2021-07-29,Swimming,Tokyo Aquatics Centre
1728,35.29979336326726, 139.48406276201857,False,Sailing, 470 Women,04:00:00,2021-07-29,Sailing,Enoshima Yacht Harbour
1729,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -90 kg Contests for Bronze Medal,09:00:00,2021-07-29,Judo,Nippon Budokan
1730,35.60796457817903, 139.8147625026683,True,Rowing, Women's Single Sculls Victory Ceremony,00:45:00,2021-07-30,Rowing,Sea Forest Waterway
1731,35.65154002713155, 139.81526845227876,True,Swimming, Men's 200m Backstroke Victory Ceremony,02:30:00,2021-07-30,Swimming,Tokyo Aquatics Centre
1732,35.69328639505304, 139.74961103902368,False,Martial Arts, Men +100 kg Contests for Bronze Medal,09:00:00,2021-07-30,Judo,Nippon Budokan
1733,35.65154002713155, 139.81526845227876,False,Swimming, Women's 50m Freestyle Semifinals,02:30:00,2021-07-31,Swimming,Tokyo Aquatics Centre
1734,35.67786383266573, 139.71366292613558,False,Athletics, Mixed 4 x 400m Relay Final,11:00:00,2021-07-31,Athletics,Olympic Stadium
1735,35.65154002713155, 139.81526845227876,False,Swimming, Men's 4 x 100m Medley Relay Final,02:30:00,2021-08-01,Swimming,Tokyo Aquatics Centre
1736,35.64167062421445, 139.79257372832834,False,Gymnastics, Women's Uneven Bars Final,09:00:00,2021-08-01,Artistic Gymnastics,Ariake Gymnastics Centre
1737,35.67786383266573, 139.71366292613558,False,Athletics, Men's 800m Semifinals,11:00:00,2021-08-01,Athletics,Olympic Stadium
1738,35.60796457817903, 139.8147625026683,False,Canoeing, Men's Kayak Single 1000m Quarterfinals,01:30:00,2021-08-02,Canoe Sprint,Sea Forest Waterway
1739,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 68 kg 1/4 Finals,03:00:00,2021-08-02,Wrestling,Makuhari Messe Hall
1740,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 130 kg Final,10:15:00,2021-08-02,Wrestling,Makuhari Messe Hall
1741,35.67786383266573, 139.71366292613558,False,Athletics, Men's 400m Semifinals,11:00:00,2021-08-02,Athletics,Olympic Stadium
1742,35.67786383266573, 139.71366292613558,False,Athletics, Women's Long Jump Final,01:00:00,2021-08-03,Athletics,Olympic Stadium
1743,35.60796457817903, 139.8147625026683,False,Canoeing, Men's Kayak Single 1000m Finals,01:30:00,2021-08-03,Canoe Sprint,Sea Forest Waterway
1744,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 67 kg 1/4 FinalsWomen's Freestyle 62 kg 1/4 Finals,03:00:00,2021-08-03,Wrestling,Makuhari Messe Hall
1745,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 68 kg Final,10:15:00,2021-08-03,Wrestling.,Makuhari Messe Hall
1746,35.67786383266573, 139.71366292613558,False,Athletics, Women's Hammer Throw Final,11:00:00,2021-08-03,Athletics,Olympic Stadium
1747,35.67786383266573, 139.71366292613558,True,Athletics, Women´s 800m Victory Ceremony,01:00:00,2021-08-04,Athletics,Olympic Stadium
1748,35.60796457817903, 139.8147625026683,False,Canoeing, Women's Kayak Single 500m Quarterfinals,01:30:00,2021-08-04,Canoe Sprint,Sea Forest Waterway
1749,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 57 kg 1/4 Finals,03:00:00,2021-08-04,Wrestling,Makuhari Messe Hall
1750,35.01222390470476, 139.01558129892814,False,Cycling, Men's Sprint 1/16 Finals,07:30:00,2021-08-04,Cycling Track,Izu Velodrome
1751,35.67786383266573, 139.71366292613558,False,Athletics, Men's Hammer Throw Final,10:30:00,2021-08-04,Athletics,Olympic Stadium
1752,35.64977449961884, 140.03645074412134,False,Wrestling, Men´s Greco-Roman 87 kg Final,10:15:00,2021-08-04,Wrestling,Makuhari Messe Hall
1753,35.67786383266573, 139.71366292613558,True,Athletics, Men's 800m Victory Ceremony,01:00:00,2021-08-05,Athletics,Olympic Stadium
1754,35.60796457817903, 139.8147625026683,False,Canoeing, Women's Kayak Single 500m Finals,01:30:00,2021-08-05,Canoe Sprint,Sea Forest Waterway
1755,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 74 kg 1/4 Finals,03:00:00,2021-08-05,Wrestling,Makuhari Messe Hall
1756,35.01222390470476, 139.01558129892814,False,Cycling, Men's Omnium Points Race 4/4,07:30:00,2021-08-05,Cycling Track,Izu Velodrome
1757,35.69328639505304, 139.74961103902368,False,Martial Arts, Women's Kumite -55 kg Final,09:00:00,2021-08-05,Karate,Nippon Budokan
1758,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 86 kg Final,10:15:00,2021-08-05,Wrestling,Makuhari Messe Hall
1759,35.67786383266573, 139.71366292613558,True,Athletics, Men's 110m Hurdles Victory Ceremony,11:00:00,2021-08-05,Athletics,Olympic Stadium
1760,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 65 kg 1/4 Finals,03:00:00,2021-08-06,Wrestling,Makuhari Messe Hall
1761,35.01222390470476, 139.01558129892814,False,Cycling, Women's Sprint 1/16 Finals,07:30:00,2021-08-06,Cycling Track,Izu Velodrome
1762,35.69328639505304, 139.74961103902368,False,Martial Arts, Men's Kumite -75 kg Final,09:00:00,2021-08-06,Karate,Nippon Budokan
1763,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 125 kg Final,10:15:00,2021-08-06,Wrestling,Makuhari Messe Hall
1764,35.67786383266573, 139.71366292613558,False,Athletics, Men's 4 x 100m Relay Final,11:50:00,2021-08-06,Athletics,Olympic Stadium
1765,35.60796457817903, 139.8147625026683,True,Canoeing, Women's Canoe Double 500m Victory Ceremony,01:30:00,2021-08-07,Canoe Sprint,Sea Forest Waterway
1766,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 97 kg Final,10:45:00,2021-08-07,Wrestling,Makuhari Messe Hall
1767,35.67786383266573, 139.71366292613558,True,Athletics, Men's 1500m Victory Ceremony,11:00:00,2021-08-07,Athletics,Olympic Stadium
1768,35.01222390470476, 139.01558129892814,False,Cycling, Women's Sprint Finals,02:00:00,2021-08-08,Cycling Track,Izu Velodrome
1769,35.60796457817903, 139.8147625026683,False,Rowing, Lightweight Men's Double Sculls Heats,00:30:00,2021-07-24,Rowing,Sea Forest Waterway
1770,35.64977449961884, 140.03645074412134,False,Fencing, Men's Sabre Individual Quarterfinals,01:00:00,2021-07-24,Fencing,Makuhari Messe Hall
1771,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -60 kg Final,09:00:00,2021-07-24,Judo,Nippon Budokan
1772,35.60796457817903, 139.8147625026683,False,Rowing, Women's Quadruple Sculls Repechage,01:00:00,2021-07-25,Rowing,Sea Forest Waterway
1773,35.64977449961884, 140.03645074412134,False,Fencing, Men's Epée Individual Quarterfinals,01:00:00,2021-07-25,Fencing,Makuhari Messe Hall
1774,35.65154002713155, 139.81526845227876,False,Swimming, Women's 4 x 100m Freestyle Relay Final,02:30:00,2021-07-25,Swimming,Tokyo Aquatics Centre
1775,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -100 kg Final,09:00:00,2021-07-25,Judo,Nippon Budokan
1776,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -66 kg Final,09:00:00,2021-07-25,Judo,Nippon Budokan
1777,35.65154002713155, 139.81526845227876,True,Swimming, Men's 100m Breaststroke Victory Ceremony,02:30:00,2021-07-26,Swimming,Tokyo Aquatics Centre
1778,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -73 kg Final,09:00:00,2021-07-26,Judo,Nippon Budokan
1779,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -81 kg Final,09:00:00,2021-07-27,Judo,Nippon Budokan
1780,35.60796457817903, 139.8147625026683,False,Rowing, Women's Four Final A,00:30:00,2021-07-28,Rowing,Sea Forest Waterway
1781,35.65154002713155, 139.81526845227876,False,Swimming, Women's 200m Individual Medley Final,02:30:00,2021-07-28,Swimming,Tokyo Aquatics Centre
1782,35.29979336326726, 139.48406276201857,False,Sailing, Foiling Nacra 17 Mixed,04:00:00,2021-07-28,Sailing,Enoshima Yacht Harbour
1783,35.60796457817903, 139.8147625026683,False,Rowing, Lightweight Men's Double Sculls Final A,00:30:00,2021-07-29,Rowing,Sea Forest Waterway
1784,35.65154002713155, 139.81526845227876,True,Swimming, Men's 200m Breaststroke Victory Ceremony,02:30:00,2021-07-29,Swimming,Tokyo Aquatics Centre
1785,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -90 kg Final,09:00:00,2021-07-29,Judo,Nippon Budokan
1786,35.60796457817903, 139.8147625026683,False,Rowing, Women's Eight Final A,00:45:00,2021-07-30,Rowing,Sea Forest Waterway
1787,35.65154002713155, 139.81526845227876,False,Swimming, Women's 200m Backstroke Semifinals,02:30:00,2021-07-30,Swimming,Tokyo Aquatics Centre
1788,35.69328639505304, 139.74961103902368,False,Martial Arts, Men +100 kg Final,09:00:00,2021-07-30,Judo,Nippon Budokan
1789,35.65154002713155, 139.81526845227876,False,Swimming, Mixed 4 x 100m Medley Relay Final,02:30:00,2021-07-31,Swimming,Tokyo Aquatics Centre
1790,35.67786383266573, 139.71366292613558,False,Athletics, Women's 100m Final,11:00:00,2021-07-31,Athletics,Olympic Stadium
1791,35.67786383266573, 139.71366292613558,False,Athletics, Men's 400m Hurdles Semifinals,11:00:00,2021-08-01,Athletics,Olympic Stadium
1792,35.60796457817903, 139.8147625026683,False,Canoeing, Women's Kayak Double 500m Quarterfinals,01:30:00,2021-08-02,Canoe Sprint,Sea Forest Waterway
1793,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 97 kg 1/4 Finals,03:00:00,2021-08-02,Wrestling,Makuhari Messe Hall
1794,35.64977449961884, 140.03645074412134,True,Wrestling, Men's Greco-Roman 60 kg Victory Ceremony,10:15:00,2021-08-02,Wrestling,Makuhari Messe Hall
1795,35.67786383266573, 139.71366292613558,False,Athletics, Women's 400m Hurdles Semifinals,11:00:00,2021-08-02,Athletics,Olympic Stadium
1796,35.67786383266573, 139.71366292613558,False,Athletics, Men's 200m Round 1,01:00:00,2021-08-03,Athletics,Olympic Stadium
1797,35.60796457817903, 139.8147625026683,False,Canoeing, Women's Kayak Double 500m Finals,01:30:00,2021-08-03,Canoe Sprint,Sea Forest Waterway
1798,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 87 kg 1/4 Finals,03:00:00,2021-08-03,Wrestling,Makuhari Messe Hall
1799,35.67786383266573, 139.71366292613558,False,Athletics, Men's 200m Semifinals,11:00:00,2021-08-03,Athletics,Olympic Stadium
1800,35.67786383266573, 139.71366292613558,False,Athletics, Men's 110m Hurdles Semifinals,01:00:00,2021-08-04,Athletics,Olympic Stadium
1801,35.60796457817903, 139.8147625026683,False,Canoeing, Men's Kayak Double 1000m Quarterfinals,01:30:00,2021-08-04,Canoe Sprint,Sea Forest Waterway
1802,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 57 kg 1/4 Finals,03:00:00,2021-08-04,Wrestling,Makuhari Messe Hall
1803,35.01222390470476, 139.01558129892814,True,Cycling, Men's Team Pursuit Victory Ceremony,07:30:00,2021-08-04,Cycling Track,Izu Velodrome
1804,35.67786383266573, 139.71366292613558,False,Athletics, Women's Heptathlon 200m,10:30:00,2021-08-04,Athletics,Olympic Stadium
1805,35.64977449961884, 140.03645074412134,True,Wrestling, Men's Greco-Roman 67 kg Victory Ceremony,10:15:00,2021-08-04,Wrestling,Makuhari Messe Hall
1806,35.67786383266573, 139.71366292613558,True,Athletics, Men's 200m Victory Ceremony,01:00:00,2021-08-05,Athletics,Olympic Stadium
1807,35.60796457817903, 139.8147625026683,False,Canoeing, Men's Kayak Double 1000m Finals,01:30:00,2021-08-05,Canoe Sprint,Sea Forest Waterway
1808,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 53 kg 1/4 Finals,03:00:00,2021-08-05,Wrestling,Makuhari Messe Hall
1809,35.01222390470476, 139.01558129892814,False,Cycling, Men's Sprint Race for 5th-8th Places,07:30:00,2021-08-05,Cycling Track,Izu Velodrome
1810,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 57 kg Bronze Medal Matches,10:15:00,2021-08-05,Wrestling,Makuhari Messe Hall
1811,35.67786383266573, 139.71366292613558,False,Athletics, Men's 400m Final,11:00:00,2021-08-05,Athletics,Olympic Stadium
1812,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 50 kg 1/4 Finals,03:00:00,2021-08-06,Wrestling,Makuhari Messe Hall
1813,35.01222390470476, 139.01558129892814,False,Cycling, Women's Sprint 1/16 Finals Repechages,07:30:00,2021-08-06,Cycling Track,Izu Velodrome
1814,35.64977449961884, 140.03645074412134,True,Wrestling, Men's Freestyle 74 kg Victory Ceremony,10:15:00,2021-08-06,Wrestling,Makuhari Messe Hall
1815,35.60796457817903, 139.8147625026683,False,Canoeing, Women's Kayak Four 500m Final,01:30:00,2021-08-07,Canoe Sprint,Sea Forest Waterway
1816,35.64977449961884, 140.03645074412134,True,Wrestling, Men's Freestyle 65 kg Victory Ceremony,10:45:00,2021-08-07,Wrestling,Makuhari Messe Hall
1817,35.67786383266573, 139.71366292613558,False,Athletics, Women's 4 x 400m Relay Final,11:00:00,2021-08-07,Athletics,Olympic Stadium
1818,35.01222390470476, 139.01558129892814,False,Cycling, Women's Omnium Elimination Race 3/4,02:00:00,2021-08-08,Cycling Track,Izu Velodrome
1819,35.60796457817903, 139.8147625026683,False,Rowing, Women's Four Heats,00:30:00,2021-07-24,Rowing,Sea Forest Waterway
1820,35.60796457817903, 139.8147625026683,False,Rowing, Men's Eight Heats,01:00:00,2021-07-25,Rowing,Sea Forest Waterway
1821,35.65154002713155, 139.81526845227876,False,Swimming, Women's 100m Backstroke Semifinals,02:30:00,2021-07-26,Swimming,Tokyo Aquatics Centre
1822,35.60796457817903, 139.8147625026683,True,Rowing, Men's Double Sculls Victory Ceremony,00:30:00,2021-07-28,Rowing,Sea Forest Waterway
1823,35.65154002713155, 139.81526845227876,False,Swimming, Women's 1500m Freestyle Final,02:30:00,2021-07-28,Swimming,Tokyo Aquatics Centre
1824,35.60796457817903, 139.8147625026683,True,Rowing, Women's Pair Victory Ceremony,00:30:00,2021-07-29,Rowing,Sea Forest Waterway
1825,35.65154002713155, 139.81526845227876,False,Swimming, Women's 200m Breaststroke Semifinals,02:30:00,2021-07-29,Swimming,Tokyo Aquatics Centre
1826,35.60796457817903, 139.8147625026683,True,Rowing, Men's Single Sculls Victory Ceremony,00:45:00,2021-07-30,Rowing,Sea Forest Waterway
1827,35.67786383266573, 139.71366292613558,True,Athletics, Men's High Jump Victory Ceremony,11:00:00,2021-08-01,Athletics,Olympic Stadium
1828,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 76 kg Bronze Medal Matches,10:15:00,2021-08-02,Wrestling,Makuhari Messe Hall
1829,35.67786383266573, 139.71366292613558,False,Athletics, Men's 3000m Steeplechase Final,11:00:00,2021-08-02,Athletics,Olympic Stadium
1830,35.67786383266573, 139.71366292613558,False,Athletics, Men's 400m Hurdles Final,01:00:00,2021-08-03,Athletics,Olympic Stadium
1831,35.67786383266573, 139.71366292613558,False,Athletics, Women's 800m Final,11:00:00,2021-08-03,Athletics,Olympic Stadium
1832,35.67786383266573, 139.71366292613558,False,Athletics, Women's 400m Hurdles Final,01:00:00,2021-08-04,Athletics,Olympic Stadium
1833,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 86 kg 1/4 Finals,03:00:00,2021-08-04,Wrestling,Makuhari Messe Hall
1834,35.01222390470476, 139.01558129892814,False,Cycling, Men's Sprint 1/16 Finals Repechages,07:30:00,2021-08-04,Cycling Track,Izu Velodrome
1835,35.67786383266573, 139.71366292613558,True,Athletics, Women's 3000m Steeplechase Victory Ceremony,10:30:00,2021-08-04,Athletics,Olympic Stadium
1836,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 62 kg Bronze Medal Matches,10:15:00,2021-08-04,Wrestling,Makuhari Messe Hall
1837,35.67786383266573, 139.71366292613558,False,Athletics, Men's Triple Jump Final,01:00:00,2021-08-05,Athletics,Olympic Stadium
1838,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 125 kg 1/4 Finals,03:00:00,2021-08-05,Wrestling,Makuhari Messe Hall
1839,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 57 kg Final,10:15:00,2021-08-05,Wrestling,Makuhari Messe Hall
1840,35.67786383266573, 139.71366292613558,False,Athletics, Women´s Heptathlon 800m,11:00:00,2021-08-05,Athletics,Olympic Stadium
1841,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Freestyle 97 kg 1/4 Finals,03:00:00,2021-08-06,Wrestling,Makuhari Messe Hall
1842,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 53 kg Bronze Medal Matches,10:15:00,2021-08-06,Wrestling,Makuhari Messe Hall
1843,35.60796457817903, 139.8147625026683,True,Canoeing, Men's Canoe Single 1000m Victory Ceremony,01:30:00,2021-08-07,Canoe Sprint,Sea Forest Waterway
1844,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 50 kg Bronze Medal Matches,10:45:00,2021-08-07,Wrestling,Makuhari Messe Hall
1845,35.67786383266573, 139.71366292613558,True,Athletics, Men's Javelin Throw Victory Ceremony,11:00:00,2021-08-07,Athletics,Olympic Stadium
